Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona;Cluster;Letra cluster
70;Institucional;901437781-1;2;182,0;1;70-Institucional;Cluster 0;E
70;Institucional;901439984-1;15;4569,0;9;70-Institucional;Cluster 0;E
70;Institucional;901441773-1;14;215,0;1;70-Institucional;Cluster 0;E
70;Institucional;901443567-1;22;128,0;1;70-Institucional;Cluster 0;E
70;Institucional;901443917-1;14;1744,0;9;70-Institucional;Cluster 0;E
70;Institucional;901444584-1;24;706,0;1;70-Institucional;Cluster 0;E
70;Institucional;901457165-1;15;500,0;1;70-Institucional;Cluster 0;E
70;Institucional;901460145-1;17;17093,0;7;70-Institucional;Cluster 0;E
70;Institucional;901461254-1;6;1279,0;2;70-Institucional;Cluster 0;E
70;Institucional;901468988-1;5;207,0;1;70-Institucional;Cluster 0;E
70;Institucional;901486639-1;23;13099,0;5;70-Institucional;Cluster 0;E
70;Institucional;901501723-1;15;211,0;1;70-Institucional;Cluster 0;E
70;Institucional;901517499-1;24;1389,0;3;70-Institucional;Cluster 0;E
70;Institucional;901523324-1;17;1201,0;4;70-Institucional;Cluster 0;E
70;Institucional;901536337-1;19;1212,0;2;70-Institucional;Cluster 0;E
70;Institucional;901554036-1;24;887,0;3;70-Institucional;Cluster 0;E
70;Institucional;901554982-1;23;1156,0;3;70-Institucional;Cluster 0;E
70;Institucional;901568117-1;16;3059,0;1;70-Institucional;Cluster 0;E
70;Institucional;91072426-1;9;1415,0;4;70-Institucional;Cluster 0;E
70;Institucional;94061789-1;3;852,0;1;70-Institucional;Cluster 0;E
70;Institucional;94225826-1;21;21727,0;7;70-Institucional;Cluster 0;E
70;Institucional;94226371-1;4;78,0;1;70-Institucional;Cluster 0;E
70;Institucional;94274993-1;18;701,0;3;70-Institucional;Cluster 0;E
70;Institucional;94275834-1;24;5852,0;13;70-Institucional;Cluster 0;E
70;Institucional;94310438-1;19;3383,0;3;70-Institucional;Cluster 0;E
70;Institucional;94321317-1;12;6804,0;8;70-Institucional;Cluster 0;E
70;Institucional;9696082-1;23;1960,0;4;70-Institucional;Cluster 0;E
70;Institucional;9770954-1;2;169,0;1;70-Institucional;Cluster 0;E
70;Institucional;9773446-1;14;930,0;5;70-Institucional;Cluster 0;E
70;Institucional;98512249-1;24;844,0;5;70-Institucional;Cluster 0;E
70;Institucional;9862302-1;19;2035,0;2;70-Institucional;Cluster 0;E
70;Institucional;9865669-1;4;20,0;1;70-Institucional;Cluster 0;E
70;Institucional;9866395-1;22;28756,0;13;70-Institucional;Cluster 0;E
70;Institucional;9874494-1;23;5251,0;6;70-Institucional;Cluster 0;E
70;Institucional;9890365-1;3;256,0;2;70-Institucional;Cluster 0;E
70;Institucional;10088853-1;24;43114,0;24;70-Institucional;Cluster 4;D
70;Institucional;1112625290-1;24;38654,0;12;70-Institucional;Cluster 4;D
70;Institucional;4507020-1;24;34938,0;19;70-Institucional;Cluster 4;D
70;Institucional;6212104-1;23;35878,0;14;70-Institucional;Cluster 4;D
70;Institucional;6358483-1;24;68858,0;23;70-Institucional;Cluster 4;D
70;Institucional;66702375-1;24;52963,0;24;70-Institucional;Cluster 4;D
70;Institucional;66750422-1;24;69235,0;20;70-Institucional;Cluster 4;D
70;Institucional;800005423-1;24;79927,0;10;70-Institucional;Cluster 4;D
70;Institucional;800037835-1;24;78559,0;24;70-Institucional;Cluster 4;D
70;Institucional;800069925-1;24;40997,0;23;70-Institucional;Cluster 4;D
70;Institucional;800122420-1;24;74810,0;23;70-Institucional;Cluster 4;D
70;Institucional;800128680-1;24;90489,0;24;70-Institucional;Cluster 4;D
70;Institucional;800130829-1;8;53986,0;2;70-Institucional;Cluster 4;D
70;Institucional;800135342-1;24;100079,0;24;70-Institucional;Cluster 4;D
70;Institucional;800189984-1;24;69937,0;22;70-Institucional;Cluster 4;D
70;Institucional;816001182-1;23;105392,0;8;70-Institucional;Cluster 4;D
70;Institucional;816001609-1;23;103808,0;14;70-Institucional;Cluster 4;D
70;Institucional;816004182-1;24;37346,0;24;70-Institucional;Cluster 4;D
70;Institucional;816004998-1;24;39312,0;24;70-Institucional;Cluster 4;D
70;Institucional;816005473-1;24;48648,0;18;70-Institucional;Cluster 4;D
70;Institucional;816006359-1;24;92895,0;16;70-Institucional;Cluster 4;D
70;Institucional;816007754-1;24;93518,0;23;70-Institucional;Cluster 4;D
70;Institucional;816008443-1;24;45639,0;16;70-Institucional;Cluster 4;D
70;Institucional;821003143-1;24;78983,0;11;70-Institucional;Cluster 4;D
70;Institucional;830025490-1;24;77110,0;9;70-Institucional;Cluster 4;D
70;Institucional;830054060-1;12;88183,0;4;70-Institucional;Cluster 4;D
70;Institucional;860002445-1;24;40849,0;23;70-Institucional;Cluster 4;D
70;Institucional;860020342-1;23;42686,0;22;70-Institucional;Cluster 4;D
70;Institucional;890000213-1;24;47576,0;20;70-Institucional;Cluster 4;D
70;Institucional;890000381-1;24;44461,0;23;70-Institucional;Cluster 4;D
70;Institucional;890001669-1;23;44287,0;14;70-Institucional;Cluster 4;D
70;Institucional;890002142-1;23;70944,0;11;70-Institucional;Cluster 4;D
70;Institucional;891400088-1;23;68164,0;17;70-Institucional;Cluster 4;D
70;Institucional;891400378-1;24;104263,0;24;70-Institucional;Cluster 4;D
70;Institucional;891400754-1;24;33696,0;24;70-Institucional;Cluster 4;D
70;Institucional;891401711-1;24;47008,0;24;70-Institucional;Cluster 4;D
70;Institucional;891408261-1;24;44415,0;23;70-Institucional;Cluster 4;D
70;Institucional;891409291-1;24;66683,0;24;70-Institucional;Cluster 4;D
70;Institucional;891409681-1;23;55291,0;5;70-Institucional;Cluster 4;D
70;Institucional;891410137-1;24;48520,0;24;70-Institucional;Cluster 4;D
70;Institucional;891411381-1;24;67133,0;24;70-Institucional;Cluster 4;D
70;Institucional;891412970-1;23;43929,0;11;70-Institucional;Cluster 4;D
70;Institucional;891480035-1;23;57119,0;5;70-Institucional;Cluster 4;D
70;Institucional;891900312-1;24;80210,0;24;70-Institucional;Cluster 4;D
70;Institucional;891900441-1;24;76877,0;18;70-Institucional;Cluster 4;D
70;Institucional;891900968-1;24;34270,0;20;70-Institucional;Cluster 4;D
70;Institucional;900065780-1;23;34328,0;5;70-Institucional;Cluster 4;D
70;Institucional;900257204-1;24;41020,0;24;70-Institucional;Cluster 4;D
70;Institucional;900341409-1;24;70980,0;20;70-Institucional;Cluster 4;D
70;Institucional;900488961-1;24;59177,0;13;70-Institucional;Cluster 4;D
70;Institucional;900653488-1;24;58446,0;23;70-Institucional;Cluster 4;D
70;Institucional;900742771-1;24;33533,0;18;70-Institucional;Cluster 4;D
70;Institucional;901048977-1;24;61973,0;9;70-Institucional;Cluster 4;D
70;Institucional;901086500-1;24;76145,0;24;70-Institucional;Cluster 4;D
70;Institucional;901295720-1;24;84803,0;16;70-Institucional;Cluster 4;D
70;Institucional;901581523-1;24;52615,0;7;70-Institucional;Cluster 4;D
70;Institucional;94226636-1;24;63444,0;22;70-Institucional;Cluster 4;D
70;Institucional;6138393-1;24;151659,0;24;70-Institucional;Cluster 2;C
70;Institucional;800106488-1;24;156662,0;24;70-Institucional;Cluster 2;C
70;Institucional;800197111-1;24;182072,0;22;70-Institucional;Cluster 2;C
70;Institucional;801001440-1;22;126668,0;18;70-Institucional;Cluster 2;C
70;Institucional;801004045-1;24;141095,0;24;70-Institucional;Cluster 2;C
70;Institucional;891408586-1;24;230672,0;24;70-Institucional;Cluster 2;C
70;Institucional;900397331-1;24;138930,0;23;70-Institucional;Cluster 2;C
70;Institucional;900448470-1;24;126629,0;24;70-Institucional;Cluster 2;C
70;Institucional;900848340-1;24;216542,0;24;70-Institucional;Cluster 2;C
70;Institucional;900923636-1;24;219499,0;21;70-Institucional;Cluster 2;C
70;Institucional;800000118-1;24;350089,0;18;70-Institucional;Cluster 3;B
70;Institucional;801000713-1;24;355783,0;21;70-Institucional;Cluster 3;B
70;Institucional;891480000-1;24;561324,0;24;70-Institucional;Cluster 3;B
70;Institucional;890000474-1;20;844308,0;13;70-Institucional;Cluster 1;A
70;Institucional;900342064-1;24;926968,0;24;70-Institucional;Cluster 1;A
70;Mayorista;10131880-1;24;887450,0;24;70-Mayorista;Cluster 4;B
70;Mayorista;800027890-1;24;1004214,0;24;70-Mayorista;Cluster 4;B
70;Mayorista;10210560-1;23;72470,0;8;70-Mayorista;Cluster 0;E
70;Mayorista;1039446931-1;20;79202,0;19;70-Mayorista;Cluster 0;E
70;Mayorista;1094883612-1;7;7857,0;2;70-Mayorista;Cluster 0;E
70;Mayorista;1094946415-1;4;13200,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;14571481-1;16;261,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;18393990-1;23;126673,0;13;70-Mayorista;Cluster 0;E
70;Mayorista;24587050-1;23;71250,0;7;70-Mayorista;Cluster 0;E
70;Mayorista;24695150-1;23;105558,0;20;70-Mayorista;Cluster 0;E
70;Mayorista;25155223-1;24;52189,0;20;70-Mayorista;Cluster 0;E
70;Mayorista;30296160-1;23;76606,0;9;70-Mayorista;Cluster 0;E
70;Mayorista;33819271-1;18;93765,0;10;70-Mayorista;Cluster 0;E
70;Mayorista;42007389-1;4;1684,0;3;70-Mayorista;Cluster 0;E
70;Mayorista;4375827-1;5;2015,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;7554005-1;6;1336,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;816004029-1;7;169,0;2;70-Mayorista;Cluster 0;E
70;Mayorista;900276301-1;24;117244,0;23;70-Mayorista;Cluster 0;E
70;Mayorista;900408858-1;17;48347,0;15;70-Mayorista;Cluster 0;E
70;Mayorista;900662046-1;24;3268,0;2;70-Mayorista;Cluster 0;E
70;Mayorista;900824042-1;23;652,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;901200787-1;24;83196,0;19;70-Mayorista;Cluster 0;E
70;Mayorista;901433820-1;3;375,0;1;70-Mayorista;Cluster 0;E
70;Mayorista;901504140-1;21;76682,0;6;70-Mayorista;Cluster 0;E
70;Mayorista;10234959-1;24;521421,0;24;70-Mayorista;Cluster 1;C
70;Mayorista;816000456-1;24;779933,0;24;70-Mayorista;Cluster 1;C
70;Mayorista;900121075-1;24;730613,0;22;70-Mayorista;Cluster 1;C
70;Mayorista;900211248-1;24;635796,0;24;70-Mayorista;Cluster 1;C
70;Mayorista;900238649-1;24;702419,0;24;70-Mayorista;Cluster 1;C
70;Mayorista;14224424-1;23;186018,0;19;70-Mayorista;Cluster 3;D
70;Mayorista;25175723-1;24;260731,0;23;70-Mayorista;Cluster 3;D
70;Mayorista;34058439-1;24;186494,0;22;70-Mayorista;Cluster 3;D
70;Mayorista;800132936-1;24;234765,0;22;70-Mayorista;Cluster 3;D
70;Mayorista;900365660-1;24;246618,0;22;70-Mayorista;Cluster 3;D
70;Mayorista;900443098-1;24;412143,0;17;70-Mayorista;Cluster 3;D
70;Mayorista;816005433-1;24;1393878,0;24;70-Mayorista;Cluster 2;A
70;Mayorista;816005824-1;24;1288586,0;23;70-Mayorista;Cluster 2;A
70;Mayorista;816006677-1;24;1208872,0;24;70-Mayorista;Cluster 2;A
70;TIG;10001665-1;24;124841,0;23;70-TIG;Cluster 2;A
70;TIG;1087991405-1;24;131824,0;18;70-TIG;Cluster 2;A
70;TIG;801002644-1;22;105945,0;14;70-TIG;Cluster 2;A
70;TIG;900923291-1;23;133847,0;23;70-TIG;Cluster 2;A
70;TIG;901123956-1;24;121422,0;23;70-TIG;Cluster 2;A
70;TIG;901244180-1;24;123078,0;24;70-TIG;Cluster 2;A
70;TIG;10024095-1;17;1195,0;3;70-TIG;Cluster 1;E
70;TIG;10029895-1;23;7753,0;15;70-TIG;Cluster 1;E
70;TIG;10033869-1;19;4666,0;3;70-TIG;Cluster 1;E
70;TIG;10034291-1;22;1342,0;2;70-TIG;Cluster 1;E
70;TIG;1005865253-1;23;5887,0;8;70-TIG;Cluster 1;E
70;TIG;10139689-1;15;304,0;1;70-TIG;Cluster 1;E
70;TIG;1026290766-1;23;384,0;1;70-TIG;Cluster 1;E
70;TIG;1026551412-1;3;124,0;1;70-TIG;Cluster 1;E
70;TIG;10291911-1;23;959,0;5;70-TIG;Cluster 1;E
70;TIG;1036599764-1;24;5197,0;10;70-TIG;Cluster 1;E
70;TIG;1088027419-1;23;5747,0;6;70-TIG;Cluster 1;E
70;TIG;1088258612-1;21;975,0;4;70-TIG;Cluster 1;E
70;TIG;1088292528-1;24;5804,0;4;70-TIG;Cluster 1;E
70;TIG;1089481681-1;24;3940,0;3;70-TIG;Cluster 1;E
70;TIG;1094878882-1;20;2107,0;5;70-TIG;Cluster 1;E
70;TIG;1094909201-1;17;2322,0;6;70-TIG;Cluster 1;E
70;TIG;1094917737-1;17;9474,0;8;70-TIG;Cluster 1;E
70;TIG;1112624624-1;11;2546,0;2;70-TIG;Cluster 1;E
70;TIG;14566560-1;14;8154,0;4;70-TIG;Cluster 1;E
70;TIG;14568328-1;8;1540,0;2;70-TIG;Cluster 1;E
70;TIG;16234482-1;21;922,0;2;70-TIG;Cluster 1;E
70;TIG;16551860-1;13;5409,0;8;70-TIG;Cluster 1;E
70;TIG;16554301-1;18;1283,0;2;70-TIG;Cluster 1;E
70;TIG;24471791-1;22;2667,0;7;70-TIG;Cluster 1;E
70;TIG;24547047-1;5;48,0;1;70-TIG;Cluster 1;E
70;TIG;24695320-1;23;6031,0;6;70-TIG;Cluster 1;E
70;TIG;24695382-1;24;1272,0;5;70-TIG;Cluster 1;E
70;TIG;30413282-1;7;630,0;2;70-TIG;Cluster 1;E
70;TIG;31964010-1;24;11405,0;14;70-TIG;Cluster 1;E
70;TIG;42086523-1;17;3283,0;4;70-TIG;Cluster 1;E
70;TIG;42135424-1;19;1700,0;3;70-TIG;Cluster 1;E
70;TIG;42145195-1;8;340,0;2;70-TIG;Cluster 1;E
70;TIG;53099136-1;17;3917,0;5;70-TIG;Cluster 1;E
70;TIG;66859217-1;24;2895,0;13;70-TIG;Cluster 1;E
70;TIG;75035529-1;21;10178,0;4;70-TIG;Cluster 1;E
70;TIG;75101356-1;23;3918,0;2;70-TIG;Cluster 1;E
70;TIG;816001519-1;21;1858,0;3;70-TIG;Cluster 1;E
70;TIG;816006765-1;23;7783,0;7;70-TIG;Cluster 1;E
70;TIG;86072050519-1;20;1522,0;2;70-TIG;Cluster 1;E
70;TIG;900430723-1;14;1003,0;3;70-TIG;Cluster 1;E
70;TIG;900818296-1;18;1532,0;4;70-TIG;Cluster 1;E
70;TIG;900824082-1;16;3507,0;3;70-TIG;Cluster 1;E
70;TIG;900948896-1;4;210,0;1;70-TIG;Cluster 1;E
70;TIG;901248720-1;21;5503,0;5;70-TIG;Cluster 1;E
70;TIG;901387157-1;18;1589,0;4;70-TIG;Cluster 1;E
70;TIG;901478446-1;24;9199,0;8;70-TIG;Cluster 1;E
70;TIG;901555574-1;16;862,0;3;70-TIG;Cluster 1;E
70;TIG;901639639-1;23;3337,0;2;70-TIG;Cluster 1;E
70;TIG;9874794-1;22;5680,0;6;70-TIG;Cluster 1;E
70;TIG;10080491-1;24;12741,0;19;70-TIG;Cluster 4;D
70;TIG;10098658-1;24;23235,0;18;70-TIG;Cluster 4;D
70;TIG;1089478200-1;22;14806,0;20;70-TIG;Cluster 4;D
70;TIG;17332568-1;24;20179,0;23;70-TIG;Cluster 4;D
70;TIG;25195912-1;20;30358,0;12;70-TIG;Cluster 4;D
70;TIG;41954450-1;24;29051,0;19;70-TIG;Cluster 4;D
70;TIG;66750897-1;23;30624,0;13;70-TIG;Cluster 4;D
70;TIG;900402408-1;24;20744,0;20;70-TIG;Cluster 4;D
70;TIG;900544423-1;23;13149,0;14;70-TIG;Cluster 4;D
70;TIG;900779091-1;24;18171,0;8;70-TIG;Cluster 4;D
70;TIG;900967002-1;24;30494,0;24;70-TIG;Cluster 4;D
70;TIG;901112236-1;24;18293,0;17;70-TIG;Cluster 4;D
70;TIG;901443226-1;23;17402,0;15;70-TIG;Cluster 4;D
70;TIG;901444282-1;21;14524,0;14;70-TIG;Cluster 4;D
70;TIG;901456998-1;24;18769,0;5;70-TIG;Cluster 4;D
70;TIG;9728497-1;23;14855,0;11;70-TIG;Cluster 4;D
70;TIG;1094955289-1;23;41952,0;18;70-TIG;Cluster 3;C
70;TIG;1113786008-1;24;56579,0;23;70-TIG;Cluster 3;C
70;TIG;89005860-1;23;36310,0;12;70-TIG;Cluster 3;C
70;TIG;89007537-1;21;38395,0;5;70-TIG;Cluster 3;C
70;TIG;900660612-1;23;48419,0;17;70-TIG;Cluster 3;C
70;TIG;900761730-1;24;38601,0;24;70-TIG;Cluster 3;C
70;TIG;900854813-1;24;36318,0;4;70-TIG;Cluster 3;C
70;TIG;901242914-1;24;47408,0;20;70-TIG;Cluster 3;C
70;TIG;901297838-1;24;41188,0;15;70-TIG;Cluster 3;C
70;TIG;901361312-1;24;48661,0;21;70-TIG;Cluster 3;C
70;TIG;901446191-1;24;37061,0;16;70-TIG;Cluster 3;C
70;TIG;9772444-1;24;54359,0;24;70-TIG;Cluster 3;C
70;TIG;24995430-1;24;73509,0;8;70-TIG;Cluster 0;B
70;TIG;810004858-1;23;87536,0;20;70-TIG;Cluster 0;B
70;TIG;900352587-1;24;79294,0;19;70-TIG;Cluster 0;B
70;TIG;901062187-1;23;64413,0;18;70-TIG;Cluster 0;B
70;TIG;901252304-1;24;68650,0;20;70-TIG;Cluster 0;B
70;TIG;901270229-1;23;87264,0;22;70-TIG;Cluster 0;B
70;TIG;901450062-1;24;75899,0;20;70-TIG;Cluster 0;B
70;TIG;98695782-1;23;79890,0;18;70-TIG;Cluster 0;B
70;V Horeca;1004669553-1;24;4063,0;19;70-V Horeca;Cluster 0;E
70;V Horeca;10090823-1;24;2559,0;5;70-V Horeca;Cluster 0;E
70;V Horeca;1053832280-1;24;1886,0;11;70-V Horeca;Cluster 0;E
70;V Horeca;1086278650-1;24;5050,0;6;70-V Horeca;Cluster 0;E
70;V Horeca;1088031443-1;21;1322,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;1088237549-1;22;46,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;1088286928-1;13;621,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;1127617349-1;22;521,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;25158679-1;8;1299,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;31465748-1;2;118,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;31910758-1;24;7992,0;11;70-V Horeca;Cluster 0;E
70;V Horeca;41241313-1;24;1596,0;5;70-V Horeca;Cluster 0;E
70;V Horeca;43603700-1;21;2785,0;7;70-V Horeca;Cluster 0;E
70;V Horeca;51884244-1;9;19,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;66750576-1;23;1747,0;7;70-V Horeca;Cluster 0;E
70;V Horeca;700072297-1;3;350,0;2;70-V Horeca;Cluster 0;E
70;V Horeca;700126173-1;18;43,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;79506344-1;20;1530,0;2;70-V Horeca;Cluster 0;E
70;V Horeca;800122330-1;14;3522,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;800130742-1;20;7381,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;800156522-1;23;21496,0;19;70-V Horeca;Cluster 0;E
70;V Horeca;801001634-1;24;53730,0;18;70-V Horeca;Cluster 0;E
70;V Horeca;801002903-1;18;22571,0;10;70-V Horeca;Cluster 0;E
70;V Horeca;816000323-1;17;6089,0;14;70-V Horeca;Cluster 0;E
70;V Horeca;816002045-1;24;750,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;816003165-1;24;10768,0;18;70-V Horeca;Cluster 0;E
70;V Horeca;816005306-1;16;1262,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;816007746-1;24;2706,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;816008815-1;22;3413,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;830053812-1;16;33857,0;16;70-V Horeca;Cluster 0;E
70;V Horeca;830073145-1;24;27933,0;22;70-V Horeca;Cluster 0;E
70;V Horeca;830120932-1;24;2911,0;12;70-V Horeca;Cluster 0;E
70;V Horeca;860025195-1;20;2035,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;860533413-1;17;5047,0;12;70-V Horeca;Cluster 0;E
70;V Horeca;891400093-1;24;22590,0;23;70-V Horeca;Cluster 0;E
70;V Horeca;891400467-1;24;26863,0;24;70-V Horeca;Cluster 0;E
70;V Horeca;891401858-1;6;551,0;2;70-V Horeca;Cluster 0;E
70;V Horeca;891410182-1;24;17146,0;24;70-V Horeca;Cluster 0;E
70;V Horeca;891411334-1;17;2611,0;14;70-V Horeca;Cluster 0;E
70;V Horeca;891900475-1;23;33865,0;11;70-V Horeca;Cluster 0;E
70;V Horeca;900004111-1;24;7006,0;22;70-V Horeca;Cluster 0;E
70;V Horeca;900230701-1;24;30806,0;24;70-V Horeca;Cluster 0;E
70;V Horeca;900320751-1;23;6001,0;10;70-V Horeca;Cluster 0;E
70;V Horeca;900328834-1;15;2242,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;900407432-1;11;540,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;900407432-2;16;597,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;900489892-1;6;780,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;900651886-1;24;3752,0;9;70-V Horeca;Cluster 0;E
70;V Horeca;900838525-1;19;2016,0;5;70-V Horeca;Cluster 0;E
70;V Horeca;901165198-1;23;4937,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;901165222-1;23;4786,0;6;70-V Horeca;Cluster 0;E
70;V Horeca;901325311-1;12;659,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;901328350-1;23;1100,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;901347968-1;19;441,0;4;70-V Horeca;Cluster 0;E
70;V Horeca;901355865-1;21;2779,0;2;70-V Horeca;Cluster 0;E
70;V Horeca;901428678-1;24;6670,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;901462716-1;19;818,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;901533104-1;19;111,0;1;70-V Horeca;Cluster 0;E
70;V Horeca;9696658-1;24;2423,0;3;70-V Horeca;Cluster 0;E
70;V Horeca;800096951-1;24;82207,0;18;70-V Horeca;Cluster 2;D
70;V Horeca;801004673-1;24;206235,0;24;70-V Horeca;Cluster 2;D
70;V Horeca;891410059-1;24;143573,0;18;70-V Horeca;Cluster 2;D
70;V Horeca;900178348-1;24;116742,0;24;70-V Horeca;Cluster 2;D
70;V Horeca;900273380-1;24;178844,0;23;70-V Horeca;Cluster 2;D
70;V Horeca;900729995-1;24;98606,0;23;70-V Horeca;Cluster 2;D
70;V Horeca;891408584-1;24;1014957,0;24;70-V Horeca;Cluster 3;A
70;V Horeca;900149693-1;24;838358,0;24;70-V Horeca;Cluster 1;B
70;V Horeca;900292786-1;24;326726,0;24;70-V Horeca;Cluster 4;C
71;Artes graficas;10214317-1;20;1027,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10218903-1;23;24718,0;19;71-Artes graficas;Cluster 0;E
71;Artes graficas;10229095-1;8;94,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10232192-1;22;475,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10236996-1;23;21375,0;13;71-Artes graficas;Cluster 0;E
71;Artes graficas;10237647-1;6;163,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10243737-1;6;267,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10245316-1;21;19405,0;7;71-Artes graficas;Cluster 0;E
71;Artes graficas;10247024-1;11;1490,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;10247641-1;20;1876,0;5;71-Artes graficas;Cluster 0;E
71;Artes graficas;10250440-1;6;339,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10252996-1;22;218,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10253518-1;23;1733,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10256824-1;16;3447,0;5;71-Artes graficas;Cluster 0;E
71;Artes graficas;10260689-1;12;1491,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10263523-1;21;2755,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;10268495-1;24;17455,0;15;71-Artes graficas;Cluster 0;E
71;Artes graficas;10270530-1;24;1797,0;14;71-Artes graficas;Cluster 0;E
71;Artes graficas;10274864-1;7;2066,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;10275044-1;24;942,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;10275248-1;23;20426,0;15;71-Artes graficas;Cluster 0;E
71;Artes graficas;10276796-1;6;741,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;10276979-1;14;8851,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10281389-1;24;18162,0;15;71-Artes graficas;Cluster 0;E
71;Artes graficas;10286145-1;23;498,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;10286146-1;7;248,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053766461-1;24;2939,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053773301-1;23;4244,0;5;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053782037-1;11;1751,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053797930-1;8;1028,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053798063-1;23;10209,0;6;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053798097-1;16;10910,0;7;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053799768-1;9;207,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053810731-1;10;248,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053844416-1;22;1975,0;5;71-Artes graficas;Cluster 0;E
71;Artes graficas;1053857972-1;24;19904,0;18;71-Artes graficas;Cluster 0;E
71;Artes graficas;1060646485-1;21;2728,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;1061655590-1;24;12243,0;10;71-Artes graficas;Cluster 0;E
71;Artes graficas;1088279884-1;15;17124,0;4;71-Artes graficas;Cluster 0;E
71;Artes graficas;1088298566-1;14;6202,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;15895189-1;11;259,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;15903447-1;3;150,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;15908121-1;21;4810,0;4;71-Artes graficas;Cluster 0;E
71;Artes graficas;15919025-1;24;50098,0;24;71-Artes graficas;Cluster 0;E
71;Artes graficas;15923710-1;8;2215,0;4;71-Artes graficas;Cluster 0;E
71;Artes graficas;15929030-1;19;743,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;15958429-1;21;7068,0;10;71-Artes graficas;Cluster 0;E
71;Artes graficas;15959187-1;24;77385,0;16;71-Artes graficas;Cluster 0;E
71;Artes graficas;15961389-1;14;369,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;16072576-1;18;254,0;1;71-Artes graficas;Cluster 0;E
71;Artes graficas;16073506-1;22;573,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;16073663-1;15;133,0;2;71-Artes graficas;Cluster 0;E
71;Artes graficas;16075861-1;23;86974,0;19;71-Artes graficas;Cluster 0;E
71;Artes graficas;16079511-1;15;1325,0;3;71-Artes graficas;Cluster 0;E
71;Artes graficas;16112338-1;23;2210,0;4;71-Artes graficas;Cluster 0;E
71;Artes graficas;18591698-1;22;338,0;1;71-Artes graficas;Cluster 0;E
