Codigo distrito;Nombre tipo zona;Nit cliente-sucursal;Recency;Monetary;Frequency;Distrito-Nombretipozona
106;Artes graficas;902804441-1;23;71272;10;106-Artes graficas
106;Artes graficas;902992907-1;3;31;1;106-Artes graficas
106;Artes graficas;903001413-1;9;1551;1;106-Artes graficas
106;Artes graficas;903012665-1;11;199;1;106-Artes graficas
106;Artes graficas;903026756-1;19;2225;3;106-Artes graficas
106;Artes graficas;903060367-1;24;121719;24;106-Artes graficas
106;Artes graficas;903074330-1;11;8136;2;106-Artes graficas
106;Artes graficas;903121337-1;17;496;2;106-Artes graficas
106;Artes graficas;903127916-1;15;2541;1;106-Artes graficas
106;Artes graficas;903137165-1;17;149;1;106-Artes graficas
106;Artes graficas;903180476-1;24;84002;19;106-Artes graficas
106;Artes graficas;903196776-1;23;5234;3;106-Artes graficas
106;Artes graficas;903249395-1;4;4698;4;106-Artes graficas
106;Artes graficas;903284560-1;17;902;4;106-Artes graficas
106;Artes graficas;903286745-1;22;2095;1;106-Artes graficas
106;Artes graficas;903295561-1;21;1124;2;106-Artes graficas
106;Artes graficas;903306889-1;10;969;1;106-Artes graficas
106;Artes graficas;903476215-1;13;587;1;106-Artes graficas
106;Artes graficas;903539905-1;15;851;1;106-Artes graficas
106;Artes graficas;903565874-1;17;380;1;106-Artes graficas
106;Artes graficas;903574688-1;24;20330;13;106-Artes graficas
106;Artes graficas;903589341-1;12;576;2;106-Artes graficas
106;Artes graficas;903597197-3;23;567424;20;106-Artes graficas
106;Artes graficas;903598194-1;24;16225;6;106-Artes graficas
106;Artes graficas;903605169-1;8;824;4;106-Artes graficas
106;Artes graficas;903615837-1;24;13619;8;106-Artes graficas
106;Artes graficas;903641040-1;15;156;2;106-Artes graficas
106;Artes graficas;903657034-1;3;51;1;106-Artes graficas
106;Artes graficas;903675261-1;19;504;1;106-Artes graficas
106;Artes graficas;903696823-1;20;1788;3;106-Artes graficas
106;Artes graficas;903743663-1;23;405;1;106-Artes graficas
106;Artes graficas;903753003-1;23;2119;10;106-Artes graficas
106;Artes graficas;903783681-1;24;14118;5;106-Artes graficas
106;Artes graficas;903788518-1;24;189387;20;106-Artes graficas
106;Artes graficas;903788974-1;22;2771;7;106-Artes graficas
106;Artes graficas;903827319-1;17;16029;7;106-Artes graficas
106;Artes graficas;903836817-1;18;230;2;106-Artes graficas
106;Artes graficas;903840371-1;24;9645;4;106-Artes graficas
106;Artes graficas;903871013-1;5;2421;2;106-Artes graficas
106;Artes graficas;903930359-1;20;653;2;106-Artes graficas
106;Artes graficas;903934772-1;15;1415;2;106-Artes graficas
106;Artes graficas;903942361-1;16;5211;10;106-Artes graficas
106;Artes graficas;903952101-1;9;576;2;106-Artes graficas
106;Artes graficas;904015722-1;6;185;1;106-Artes graficas
106;Artes graficas;910928348-1;18;5052;1;106-Artes graficas
106;Artes graficas;912043297-1;24;27318;19;106-Artes graficas
106;Artes graficas;920379243-1;18;1223;1;106-Artes graficas
106;Artes graficas;866096071-1;9;882;1;106-Artes graficas
106;Artes graficas;925772882-1;24;4092;9;106-Artes graficas
106;Artes graficas;926885999-1;15;134;1;106-Artes graficas
106;Artes graficas;1560072807-1;21;14496;14;106-Artes graficas
106;Artes graficas;930072426-1;24;50994;22;106-Artes graficas
106;Artes graficas;930084622-1;7;2932;2;106-Artes graficas
106;Artes graficas;930090801-1;24;32040;18;106-Artes graficas
106;Artes graficas;930094295-1;24;28225;12;106-Artes graficas
106;Artes graficas;930106258-1;3;138;1;106-Artes graficas
106;Artes graficas;930115840-1;12;1349;1;106-Artes graficas
106;Artes graficas;930121070-1;17;101598;13;106-Artes graficas
106;Artes graficas;930124439-1;1;97;1;106-Artes graficas
106;Artes graficas;930126102-1;5;892;1;106-Artes graficas
106;Artes graficas;930131223-1;20;142;1;106-Artes graficas
106;Artes graficas;930151591-1;21;4050;1;106-Artes graficas
106;Artes graficas;930154995-1;7;10513;3;106-Artes graficas
106;Artes graficas;930155750-1;17;11225;3;106-Artes graficas
106;Artes graficas;930193526-1;6;4215;3;106-Artes graficas
106;Artes graficas;930545874-1;17;324;1;106-Artes graficas
106;Artes graficas;930583992-1;24;32143;22;106-Artes graficas
106;Artes graficas;930588711-1;3;26;1;106-Artes graficas
106;Artes graficas;930592021-1;20;3893;2;106-Artes graficas
106;Artes graficas;930593405-1;10;1424;1;106-Artes graficas
106;Artes graficas;930594778-1;22;13587;7;106-Artes graficas
106;Artes graficas;930596672-1;17;412;1;106-Artes graficas
106;Artes graficas;930610861-1;22;2740;2;106-Artes graficas
106;Artes graficas;930811453-1;13;26756;2;106-Artes graficas
106;Artes graficas;930812478-1;18;1901;2;106-Artes graficas
106;Artes graficas;930882118-1;23;93769;14;106-Artes graficas
106;Artes graficas;930903762-1;20;4948;4;106-Artes graficas
106;Artes graficas;931257845-1;24;5104;3;106-Artes graficas
106;Artes graficas;931259085-1;18;2367;3;106-Artes graficas
106;Artes graficas;931259492-1;9;1721;3;106-Artes graficas
106;Artes graficas;931289394-1;13;6611;1;106-Artes graficas
106;Artes graficas;931294030-1;24;35316;16;106-Artes graficas
106;Artes graficas;931322953-1;5;829;1;106-Artes graficas
106;Artes graficas;931346467-1;20;3721;9;106-Artes graficas
106;Artes graficas;931364139-1;24;8891;5;106-Artes graficas
106;Artes graficas;931368456-1;24;71877;12;106-Artes graficas
106;Artes graficas;931379840-1;17;27847;3;106-Artes graficas
106;Artes graficas;931391053-1;14;363;1;106-Artes graficas
106;Artes graficas;931397876-1;22;1776;2;106-Artes graficas
106;Artes graficas;931402872-1;24;154480;18;106-Artes graficas
106;Artes graficas;931403114-1;12;8053;5;106-Artes graficas
106;Artes graficas;931412045-1;17;445;1;106-Artes graficas
106;Artes graficas;931413600-1;14;42205;4;106-Artes graficas
106;Artes graficas;931417526-1;24;1356;4;106-Artes graficas
106;Artes graficas;931555009-1;24;67244;6;106-Artes graficas
106;Artes graficas;931584705-1;23;7018;6;106-Artes graficas
106;Artes graficas;931607672-1;11;92;1;106-Artes graficas
106;Artes graficas;931616798-1;21;1824;1;106-Artes graficas
106;Artes graficas;931618407-1;14;889;2;106-Artes graficas
106;Artes graficas;931635664-1;24;129535;18;106-Artes graficas
106;Artes graficas;931638478-1;14;105;1;106-Artes graficas
106;Artes graficas;931651182-1;24;140946;24;106-Artes graficas
106;Artes graficas;931651607-1;21;13226;6;106-Artes graficas
106;Artes graficas;931659454-1;23;50481;22;106-Artes graficas
106;Artes graficas;931667190-1;24;26395;5;106-Artes graficas
106;Artes graficas;931669503-1;21;37241;4;106-Artes graficas
106;Artes graficas;931670661-1;24;993613;24;106-Artes graficas
106;Artes graficas;931678278-1;17;10094;2;106-Artes graficas
106;Artes graficas;931681748-1;24;74974;22;106-Artes graficas
106;Artes graficas;931697354-1;23;321576;15;106-Artes graficas
106;Artes graficas;931711793-1;24;235152;22;106-Artes graficas
106;Artes graficas;931713982-1;24;59767;20;106-Artes graficas
106;Artes graficas;931716187-1;11;294;10;106-Artes graficas
106;Artes graficas;931718263-1;4;119;1;106-Artes graficas
106;Artes graficas;931720358-1;3;2331;1;106-Artes graficas
106;Artes graficas;931720675-1;24;67553;20;106-Artes graficas
106;Artes graficas;931725610-1;18;589;1;106-Artes graficas
106;Artes graficas;931726959-1;1;1230;1;106-Artes graficas
106;Artes graficas;931734352-1;15;851;1;106-Artes graficas
106;Artes graficas;931739923-1;6;51;1;106-Artes graficas
106;Artes graficas;931741842-1;22;22325;3;106-Artes graficas
106;Artes graficas;931762836-1;23;759;1;106-Artes graficas
106;Artes graficas;931772069-1;23;5601;7;106-Artes graficas
106;Artes graficas;931774592-1;21;535;1;106-Artes graficas
106;Artes graficas;931781542-1;24;10027;7;106-Artes graficas
106;Artes graficas;931789809-1;2;2454;1;106-Artes graficas
106;Artes graficas;931794121-1;20;7812;1;106-Artes graficas
106;Artes graficas;931795742-1;6;1268;1;106-Artes graficas
106;Artes graficas;931803843-1;2;95;1;106-Artes graficas
106;Artes graficas;931811793-1;23;32428;8;106-Artes graficas
106;Artes graficas;931824744-1;15;26604;2;106-Artes graficas
106;Artes graficas;931906827-1;24;10051;3;106-Artes graficas
106;Artes graficas;931934513-1;1;357;1;106-Artes graficas
106;Artes graficas;931965476-1;4;1265;1;106-Artes graficas
106;Artes graficas;931969793-1;21;36064;5;106-Artes graficas
106;Artes graficas;939195030-1;20;15856;6;106-Artes graficas
106;Artes graficas;939503384-1;12;1192;1;106-Artes graficas
106;Artes graficas;939922463-1;7;2878;2;106-Artes graficas
106;Artes graficas;1660033776-1;24;62878;17;106-Artes graficas
106;Artes graficas;1660041829-1;24;42346;8;106-Artes graficas
106;Artes graficas;1660045802-1;24;361847;24;106-Artes graficas
106;Artes graficas;1660049054-1;24;118028;22;106-Artes graficas
106;Artes graficas;1660061757-1;24;50660;24;106-Artes graficas
106;Artes graficas;1660071396-1;22;538;2;106-Artes graficas
106;Artes graficas;1660080330-1;23;29995;13;106-Artes graficas
106;Artes graficas;1660081327-1;24;315521;24;106-Artes graficas
106;Artes graficas;1660092822-1;12;7130;8;106-Artes graficas
106;Artes graficas;1660094869-1;24;178326;20;106-Artes graficas
106;Artes graficas;1660120192-1;24;461873;24;106-Artes graficas
106;Artes graficas;1660122977-1;24;87076;24;106-Artes graficas
106;Artes graficas;1660123128-1;24;231549;22;106-Artes graficas
106;Artes graficas;1660125397-1;24;379063;24;106-Artes graficas
106;Artes graficas;1660126019-1;24;31376;12;106-Artes graficas
106;Artes graficas;1660138089-1;24;24985;15;106-Artes graficas
106;Artes graficas;1660165127-1;3;7;1;106-Artes graficas
106;Artes graficas;1660166551-1;22;30729;17;106-Artes graficas
106;Artes graficas;1660185439-1;24;572853;24;106-Artes graficas
106;Artes graficas;1660200561-1;24;284260;23;106-Artes graficas
106;Artes graficas;1660208456-1;24;3148;11;106-Artes graficas
106;Artes graficas;1660211843-1;23;705;1;106-Artes graficas
106;Artes graficas;1660212615-1;24;107052;20;106-Artes graficas
106;Artes graficas;1660213007-1;24;2335920;24;106-Artes graficas
106;Artes graficas;1660215014-1;24;74661;7;106-Artes graficas
106;Artes graficas;1660216527-1;21;9115;10;106-Artes graficas
106;Artes graficas;1660234805-1;24;311143;24;106-Artes graficas
106;Artes graficas;1660242431-1;23;19164;12;106-Artes graficas
106;Artes graficas;1660247912-1;24;407326;24;106-Artes graficas
106;Artes graficas;1660251151-1;24;161255;22;106-Artes graficas
106;Artes graficas;1660253208-1;24;76271;22;106-Artes graficas
106;Artes graficas;1660279665-1;24;651817;24;106-Artes graficas
106;Artes graficas;1660284761-1;24;3866;2;106-Artes graficas
106;Artes graficas;940124703-1;23;4787;8;106-Artes graficas
106;Artes graficas;868054679-1;7;16325;2;106-Artes graficas
106;Artes graficas;868055047-1;15;363;1;106-Artes graficas
106;Artes graficas;868060650-1;24;25708;5;106-Artes graficas
106;Artes graficas;868091328-1;3;14282;3;106-Artes graficas
106;Artes graficas;1671029804-1;17;28319;5;106-Artes graficas
106;Artes graficas;1671030111-1;24;615985;22;106-Artes graficas
106;Artes graficas;1671030519-1;23;101747;19;106-Artes graficas
106;Artes graficas;1671032119-1;24;163632;24;106-Artes graficas
106;Artes graficas;1671032208-1;24;171123;24;106-Artes graficas
106;Artes graficas;1671032327-1;24;155008;15;106-Artes graficas
106;Artes graficas;1671032517-1;24;368274;15;106-Artes graficas
106;Artes graficas;1671034665-1;24;90389;23;106-Artes graficas
106;Artes graficas;1671034701-1;4;907;4;106-Artes graficas
106;Artes graficas;1671037059-1;11;41336;7;106-Artes graficas
106;Artes graficas;1671037800-1;17;4174;2;106-Artes graficas
106;Artes graficas;1671037967-1;24;383686;23;106-Artes graficas
106;Artes graficas;1671038917-1;23;2189;8;106-Artes graficas
106;Artes graficas;1671039839-1;24;306193;24;106-Artes graficas
106;Artes graficas;1671042069-1;24;18029;17;106-Artes graficas
106;Artes graficas;1671042337-1;24;120405;22;106-Artes graficas
106;Artes graficas;1671043040-1;24;88413;16;106-Artes graficas
106;Artes graficas;1671043157-1;22;59857;2;106-Artes graficas
106;Artes graficas;1671046170-1;24;133455;13;106-Artes graficas
106;Artes graficas;1671049056-1;16;3207;5;106-Artes graficas
106;Artes graficas;1671050068-1;9;22926;3;106-Artes graficas
106;Artes graficas;1671051165-1;1;102;1;106-Artes graficas
106;Artes graficas;1671051415-1;22;627;6;106-Artes graficas
106;Artes graficas;1671051935-1;24;29000;21;106-Artes graficas
106;Artes graficas;1671051971-1;24;295861;24;106-Artes graficas
106;Artes graficas;1671052186-1;24;142310;24;106-Artes graficas
106;Artes graficas;1671052264-1;15;166464;13;106-Artes graficas
106;Artes graficas;1671052320-1;23;960;1;106-Artes graficas
106;Artes graficas;1671054748-1;24;6808;24;106-Artes graficas
106;Artes graficas;1671055323-2;18;199606;14;106-Artes graficas
106;Artes graficas;1671055861-1;24;83671;10;106-Artes graficas
106;Artes graficas;1671056435-1;19;80386;3;106-Artes graficas
106;Artes graficas;1671057754-1;21;36447;9;106-Artes graficas
106;Artes graficas;1671059276-1;23;63989;22;106-Artes graficas
106;Artes graficas;1671059341-1;8;1795;2;106-Artes graficas
106;Artes graficas;1671059830-1;24;62573;23;106-Artes graficas
106;Artes graficas;1671061500-1;22;14339;4;106-Artes graficas
106;Artes graficas;1671062606-1;24;19510;8;106-Artes graficas
106;Artes graficas;1671063161-1;24;102675;24;106-Artes graficas
106;Artes graficas;1671063245-1;6;14226;2;106-Artes graficas
106;Artes graficas;1671064789-1;24;82106;20;106-Artes graficas
106;Artes graficas;1671065260-1;24;586996;23;106-Artes graficas
106;Artes graficas;1671065387-1;23;117570;21;106-Artes graficas
106;Artes graficas;1671066280-1;24;146721;22;106-Artes graficas
106;Artes graficas;1671067043-1;14;30678;7;106-Artes graficas
106;Artes graficas;1671069398-1;18;16615;6;106-Artes graficas
106;Artes graficas;1671070816-1;24;347974;22;106-Artes graficas
106;Artes graficas;1671071213-1;19;822242;19;106-Artes graficas
106;Artes graficas;1671071520-1;24;46877;19;106-Artes graficas
106;Artes graficas;1671072841-1;23;5761;1;106-Artes graficas
106;Artes graficas;1671073213-1;24;7050;8;106-Artes graficas
106;Artes graficas;1671073547-1;24;33032;21;106-Artes graficas
106;Artes graficas;1671075661-1;24;151391;24;106-Artes graficas
106;Artes graficas;1672028647-1;16;1648;1;106-Artes graficas
106;Artes graficas;868181262-1;15;623;1;106-Artes graficas
106;Artes graficas;868181749-1;3;4211;3;106-Artes graficas
106;Artes graficas;1676035033-1;15;5518;1;106-Artes graficas
106;Artes graficas;868191810-1;8;4942;6;106-Artes graficas
106;Artes graficas;1677029121-1;19;64;1;106-Artes graficas
106;Artes graficas;868311539-1;21;1073;1;106-Artes graficas
106;Artes graficas;1690078538-1;23;429664;4;106-Artes graficas
106;Artes graficas;1690542703-1;18;86921;14;106-Artes graficas
106;Artes graficas;1690543466-1;24;2766262;24;106-Artes graficas
106;Artes graficas;868339602-2;23;470670;8;106-Artes graficas
106;Artes graficas;868342819-1;7;91;1;106-Artes graficas
106;Artes graficas;868420698-1;15;6234;2;106-Artes graficas
106;Artes graficas;868424315-1;24;35918;3;106-Artes graficas
106;Artes graficas;868484841-1;15;228;1;106-Artes graficas
106;Artes graficas;1720092574-1;16;332;3;106-Artes graficas
106;Artes graficas;1720432373-1;24;558724;24;106-Artes graficas
106;Artes graficas;1750928936-1;24;1073360;24;106-Artes graficas
106;Artes graficas;1750930541-1;12;19357;5;106-Artes graficas
106;Artes graficas;1750931591-1;10;684;1;106-Artes graficas
106;Artes graficas;1750934741-1;24;1219973;15;106-Artes graficas
106;Artes graficas;1750935355-1;24;115234;15;106-Artes graficas
106;Artes graficas;1750937479-1;24;3132690;24;106-Artes graficas
106;Artes graficas;1750939920-1;24;39923;21;106-Artes graficas
106;Artes graficas;1750940074-1;24;421713;24;106-Artes graficas
106;Artes graficas;1750941959-1;24;591952;15;106-Artes graficas
106;Artes graficas;1750944503-1;22;266650;21;106-Artes graficas
106;Artes graficas;1750945610-1;24;466207;23;106-Artes graficas
106;Artes graficas;1750945687-1;24;961853;23;106-Artes graficas
106;Artes graficas;1750947568-1;23;14670;22;106-Artes graficas
106;Artes graficas;1750947782-1;4;1354;1;106-Artes graficas
106;Artes graficas;1750948305-1;18;9476;3;106-Artes graficas
106;Artes graficas;1750949733-1;24;1581667;24;106-Artes graficas
106;Artes graficas;1750950409-1;19;112;1;106-Artes graficas
106;Artes graficas;1750950658-1;24;80236;20;106-Artes graficas
106;Artes graficas;1750955221-1;24;95947;22;106-Artes graficas
106;Artes graficas;1750955780-1;24;272634;24;106-Artes graficas
106;Artes graficas;1750956112-1;19;9271;3;106-Artes graficas
106;Artes graficas;1750956879-1;23;30094;4;106-Artes graficas
106;Artes graficas;1750957356-1;24;393368;24;106-Artes graficas
106;Artes graficas;1750959156-1;22;23402;8;106-Artes graficas
106;Artes graficas;1750960974-1;24;771136;24;106-Artes graficas
106;Artes graficas;1750961300-1;24;2081512;24;106-Artes graficas
106;Artes graficas;1750963073-1;24;276034;24;106-Artes graficas
106;Artes graficas;1750965335-1;7;4725;1;106-Artes graficas
106;Artes graficas;1750966735-1;24;44047;24;106-Artes graficas
106;Artes graficas;1750967323-1;10;22629;6;106-Artes graficas
106;Artes graficas;1750967806-1;11;545;2;106-Artes graficas
106;Artes graficas;1750968060-1;22;100999;6;106-Artes graficas
106;Artes graficas;1750969189-1;24;16825;9;106-Artes graficas
106;Artes graficas;1750971667-1;7;41089;2;106-Artes graficas
106;Artes graficas;1751012616-1;24;1391165;24;106-Artes graficas
106;Artes graficas;1760045305-1;24;81877;23;106-Artes graficas
106;Artes graficas;1760047824-1;21;61054;14;106-Artes graficas
106;Artes graficas;1760055331-1;24;9411;1;106-Artes graficas
106;Artes graficas;1760060486-1;24;141842;19;106-Artes graficas
106;Artes graficas;1760065026-1;24;13190;7;106-Artes graficas
106;Artes graficas;1760065210-1;24;338462;24;106-Artes graficas
106;Artes graficas;1760082886-1;3;405;1;106-Artes graficas
106;Artes graficas;1760084822-1;9;2570;6;106-Artes graficas
106;Artes graficas;1760088156-1;12;363;1;106-Artes graficas
106;Artes graficas;1760091186-1;17;2436;1;106-Artes graficas
106;Artes graficas;1760097355-1;21;1082;10;106-Artes graficas
106;Artes graficas;1760099610-1;24;89398;8;106-Artes graficas
106;Artes graficas;1760099784-1;21;566;3;106-Artes graficas
106;Artes graficas;1760104782-1;24;209059;20;106-Artes graficas
106;Artes graficas;1760111409-1;14;259;1;106-Artes graficas
106;Artes graficas;1760112836-1;24;1581049;24;106-Artes graficas
106;Artes graficas;1760120074-1;2;2224;1;106-Artes graficas
106;Artes graficas;1760155839-1;19;5267;1;106-Artes graficas
106;Artes graficas;1760161567-1;24;1749;24;106-Artes graficas
106;Artes graficas;1760162959-1;3;4464;1;106-Artes graficas
106;Artes graficas;1760166275-1;24;20524;7;106-Artes graficas
106;Artes graficas;1760171917-1;24;82435;20;106-Artes graficas
106;Artes graficas;1760179739-1;24;232620;19;106-Artes graficas
106;Artes graficas;1760202207-1;24;168185;22;106-Artes graficas
106;Artes graficas;1760219179-1;24;22274;4;106-Artes graficas
106;Artes graficas;1760221979-1;24;70482;4;106-Artes graficas
106;Artes graficas;1760223054-1;22;12080;3;106-Artes graficas
106;Artes graficas;1760224011-1;20;33390;9;106-Artes graficas
106;Artes graficas;1760226883-1;14;5070;3;106-Artes graficas
106;Artes graficas;1760231865-1;16;11729;3;106-Artes graficas
106;Artes graficas;1760237288-1;24;351371;24;106-Artes graficas
106;Artes graficas;1760247129-1;24;342198;24;106-Artes graficas
106;Artes graficas;1760254677-1;24;268;2;106-Artes graficas
106;Artes graficas;1760261572-1;17;14454;9;106-Artes graficas
106;Artes graficas;1760268577-1;20;9298;13;106-Artes graficas
106;Artes graficas;1760272444-1;11;4229;1;106-Artes graficas
106;Artes graficas;1760272541-1;24;15330;16;106-Artes graficas
106;Artes graficas;1760289233-1;10;1092;1;106-Artes graficas
106;Artes graficas;1760289747-1;24;680199;24;106-Artes graficas
106;Artes graficas;1760295490-1;7;607;1;106-Artes graficas
106;Artes graficas;1760328274-1;24;9635;7;106-Artes graficas
106;Artes graficas;1760334185-1;24;7163;21;106-Artes graficas
106;Artes graficas;1760338920-1;24;5831;1;106-Artes graficas
106;Artes graficas;1760339888-1;22;60900;6;106-Artes graficas
106;Artes graficas;1760340508-1;19;11966;4;106-Artes graficas
106;Artes graficas;1760341397-1;17;1368;2;106-Artes graficas
106;Artes graficas;1760343988-1;24;128126;22;106-Artes graficas
106;Artes graficas;1760347763-1;13;401;4;106-Artes graficas
106;Artes graficas;1760348556-1;24;48097;15;106-Artes graficas
106;Artes graficas;1760349960-1;24;36554;24;106-Artes graficas
106;Artes graficas;1760364287-1;24;150790;19;106-Artes graficas
106;Artes graficas;1760371189-1;24;442178;24;106-Artes graficas
106;Artes graficas;1760374080-1;24;569648;24;106-Artes graficas
106;Artes graficas;1760374426-1;24;55135;13;106-Artes graficas
106;Artes graficas;1760377588-1;24;63361;17;106-Artes graficas
106;Artes graficas;1760377732-1;24;154900;23;106-Artes graficas
106;Artes graficas;1760378157-1;17;5255;1;106-Artes graficas
106;Artes graficas;1760381780-1;24;283747;22;106-Artes graficas
106;Artes graficas;1760382098-1;24;984740;24;106-Artes graficas
106;Artes graficas;1760384217-1;13;983;1;106-Artes graficas
106;Artes graficas;1760389373-1;24;68849;24;106-Artes graficas
106;Artes graficas;1760390473-1;14;550;4;106-Artes graficas
106;Artes graficas;1760408267-1;23;13738;9;106-Artes graficas
106;Artes graficas;1760408573-1;10;1789;3;106-Artes graficas
106;Artes graficas;1760412014-1;22;63772;17;106-Artes graficas
106;Artes graficas;1760412844-1;23;4492;3;106-Artes graficas
106;Artes graficas;1760416246-1;13;2743;11;106-Artes graficas
106;Artes graficas;1760421015-1;24;345832;18;106-Artes graficas
106;Artes graficas;1760422832-1;24;332104;24;106-Artes graficas
106;Artes graficas;1760427242-1;24;112759;23;106-Artes graficas
106;Artes graficas;1760434911-1;11;2092;3;106-Artes graficas
106;Artes graficas;1760435109-1;23;1585;1;106-Artes graficas
106;Artes graficas;1760435813-1;6;1680;1;106-Artes graficas
106;Artes graficas;1760442127-1;23;60026;19;106-Artes graficas
106;Artes graficas;1760444070-1;21;160261;16;106-Artes graficas
106;Artes graficas;1760446378-1;20;2173;1;106-Artes graficas
106;Artes graficas;1760452227-1;23;21385;2;106-Artes graficas
106;Artes graficas;1760456869-1;19;1088;1;106-Artes graficas
106;Artes graficas;1760469332-1;24;10868;17;106-Artes graficas
106;Artes graficas;1760471809-1;11;19845;4;106-Artes graficas
106;Artes graficas;1760475519-1;9;2130;1;106-Artes graficas
106;Artes graficas;1760479743-1;4;5998;2;106-Artes graficas
106;Artes graficas;1760481962-1;23;1308;5;106-Artes graficas
106;Artes graficas;1760488872-1;24;89890;24;106-Artes graficas
106;Artes graficas;1760496068-1;24;6884;21;106-Artes graficas
106;Artes graficas;1760501749-1;24;138194;22;106-Artes graficas
106;Artes graficas;1760503457-1;23;2891;2;106-Artes graficas
106;Artes graficas;1760506610-1;24;580177;23;106-Artes graficas
106;Artes graficas;1760513923-1;24;6833;24;106-Artes graficas
106;Artes graficas;1760514717-1;24;394;1;106-Artes graficas
106;Artes graficas;1760515557-1;14;101873;9;106-Artes graficas
106;Artes graficas;1760523334-1;24;1968274;24;106-Artes graficas
106;Artes graficas;1760533934-1;20;5158;9;106-Artes graficas
106;Artes graficas;1760539237-1;24;208237;22;106-Artes graficas
106;Artes graficas;1760549222-1;9;377;1;106-Artes graficas
106;Artes graficas;1760549222-2;24;336828;15;106-Artes graficas
106;Artes graficas;1760556823-1;19;264;1;106-Artes graficas
106;Artes graficas;1760557302-1;14;10896;2;106-Artes graficas
106;Artes graficas;1760571316-1;19;6753;4;106-Artes graficas
106;Artes graficas;1760577669-1;7;16649;3;106-Artes graficas
106;Artes graficas;1760589687-1;24;8848;4;106-Artes graficas
106;Artes graficas;1760590365-1;24;1076442;23;106-Artes graficas
106;Artes graficas;1760591544-1;23;1304;4;106-Artes graficas
106;Artes graficas;1760593977-1;24;58297;21;106-Artes graficas
106;Artes graficas;1760593983-1;24;1092885;22;106-Artes graficas
106;Artes graficas;1760598355-1;24;154773;2;106-Artes graficas
106;Artes graficas;1760610572-1;19;1963;4;106-Artes graficas
106;Artes graficas;1760614852-1;22;2160;2;106-Artes graficas
106;Artes graficas;1760627029-1;23;8534;3;106-Artes graficas
106;Artes graficas;1760635265-1;24;61702;19;106-Artes graficas
106;Artes graficas;1760641942-1;24;832;6;106-Artes graficas
106;Artes graficas;1760646295-1;11;697;1;106-Artes graficas
106;Artes graficas;1760647941-1;24;1585897;23;106-Artes graficas
106;Artes graficas;1760648530-1;24;191315;18;106-Artes graficas
106;Artes graficas;1760663637-1;17;31021;2;106-Artes graficas
106;Artes graficas;1760665204-1;22;53171;14;106-Artes graficas
106;Artes graficas;1760677789-1;15;358;1;106-Artes graficas
106;Artes graficas;1760679117-1;17;5654;1;106-Artes graficas
106;Artes graficas;1760680468-1;14;363;1;106-Artes graficas
106;Artes graficas;1760702571-1;22;3254;2;106-Artes graficas
106;Artes graficas;1760705973-1;24;206560;19;106-Artes graficas
106;Artes graficas;1760714307-1;24;129991;19;106-Artes graficas
106;Artes graficas;1760728593-1;23;30351;2;106-Artes graficas
106;Artes graficas;1760731790-1;1;224;1;106-Artes graficas
106;Artes graficas;1760731792-1;21;131581;14;106-Artes graficas
106;Artes graficas;1760748686-1;6;464;1;106-Artes graficas
106;Artes graficas;1760750270-1;24;77479;21;106-Artes graficas
106;Artes graficas;1760750306-1;24;292471;21;106-Artes graficas
106;Artes graficas;1760761550-1;15;4327;2;106-Artes graficas
106;Artes graficas;1760772272-1;23;24984;19;106-Artes graficas
106;Artes graficas;1760772423-1;24;4011;5;106-Artes graficas
106;Artes graficas;1760774022-1;24;3204;2;106-Artes graficas
106;Artes graficas;1760776475-1;24;30724;22;106-Artes graficas
106;Artes graficas;1760778301-1;8;1150;1;106-Artes graficas
106;Artes graficas;1760778907-1;21;73222;12;106-Artes graficas
106;Artes graficas;1760780051-1;24;27846;17;106-Artes graficas
106;Artes graficas;1760794377-1;23;5248;5;106-Artes graficas
106;Artes graficas;1760796058-1;24;1143;1;106-Artes graficas
106;Artes graficas;1760796145-1;24;136590;17;106-Artes graficas
106;Artes graficas;1760814764-1;18;46458;14;106-Artes graficas
106;Artes graficas;1760828246-1;23;5623;4;106-Artes graficas
106;Artes graficas;1760828672-1;22;19561;3;106-Artes graficas
106;Artes graficas;950108672-1;15;1261;1;106-Artes graficas
106;Artes graficas;1760837353-1;24;1400;5;106-Artes graficas
106;Artes graficas;1760846765-1;24;46698;24;106-Artes graficas
106;Artes graficas;1760849727-1;22;21311;10;106-Artes graficas
106;Artes graficas;1760850256-1;12;4008;4;106-Artes graficas
106;Artes graficas;1760850806-1;10;3659;4;106-Artes graficas
106;Artes graficas;1760858928-1;11;4044;3;106-Artes graficas
106;Artes graficas;1760866105-1;23;33033;11;106-Artes graficas
106;Artes graficas;1760867580-1;24;148857;15;106-Artes graficas
106;Artes graficas;1760872837-1;22;63592;11;106-Artes graficas
106;Artes graficas;1760878766-1;22;78597;13;106-Artes graficas
106;Artes graficas;1760880277-1;19;8295;5;106-Artes graficas
106;Artes graficas;1760894356-1;23;75976;13;106-Artes graficas
106;Artes graficas;1760897582-1;21;1760;1;106-Artes graficas
106;Artes graficas;1760901582-1;24;4648;8;106-Artes graficas
106;Artes graficas;1760904136-1;24;5522;3;106-Artes graficas
106;Artes graficas;1760942969-1;23;10206;1;106-Artes graficas
106;Artes graficas;1760952479-1;22;1780;2;106-Artes graficas
106;Artes graficas;1760954542-1;24;85519;23;106-Artes graficas
